wwtp_jurisdiction,wwtp_id,reporting_jurisdiction,sample_location,sample_location_specify,key_plot_id,county_names,county_fips,population_served,date_start,date_end,ptc_15d,detect_prop_15d,percentile,sampling_prior,first_sample_date
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-04-29,2024-05-13,38,100,8.714,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-04-30,2024-05-14,-17,100,8.714,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-05-01,2024-05-15,-17,100,8.714,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-05-02,2024-05-16,200,100,8.714,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-05-03,2024-05-17,200,100,8.714,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-05-04,2024-05-18,200,100,8.714,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-05-05,2024-05-19,-89,100,8.714,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-05-06,2024-05-20,-89,100,8.714,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-05-07,2024-05-21,,100,8.714,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-05-08,2024-05-22,,100,8.714,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-05-09,2024-05-23,,,,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-05-10,2024-05-24,,,,no,2022-10-01
Pennsylvania,1533,Pennsylvania,Treatment plant,,NWSS_pa_1533_Treatment plant_raw wastewater,Centre,42027,90000,2024-05-11,2024-05-25,,,,no,2022-10-01
